,total_events,time_diff_seconds_mean,time_diff_seconds_sum,time_diff_seconds_min,time_diff_seconds_max,fncres_sum,fncres_mode,fncres_nunique,fncres_mean,codtrn_mode,codtrn_nunique,num_respuestas_exitosas,num_respuestas_no_exitosas,num_sin_respuesta,avg_time_between_events_seconds,min_time_between_events_seconds,max_time_between_events_seconds,tasa_exito,tasa_falla,tasa_sin_respuesta
2025-02-11 13:36:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:37:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:37:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:38:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:38:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:39:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:39:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:40:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:41:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:41:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:42:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:42:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:43:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:43:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:44:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:45:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:46:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:46:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:47:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:47:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:48:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:48:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:49:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:49:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:50:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:51:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:51:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:52:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:52:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:53:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:53:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:54:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:54:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:55:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:56:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:56:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:57:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:57:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:58:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:58:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:59:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:59:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:06:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:07:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:08:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:09:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:10:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:11:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:12:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:13:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:14:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:15:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:16:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 14:22:00,11567.0,0.09371487853375983,1084.0,0.0,5.0,30994.0,88.0,13.0,2.6795193222097344,369.0,62.0,11179.0,388.0,0.0,0.001815666609026457,0.0,1.0,0.9664562980893923,0.033543701910607765,0.0
2025-02-11 14:22:30,16448.0,0.08912937743190662,1466.0,0.0,2.0,46744.0,88.0,16.0,2.8419260700389106,369.0,63.0,15869.0,579.0,0.0,0.0017632394965647231,0.0,1.0,0.9647981517509727,0.03520184824902724,0.0
2025-02-11 14:23:00,16050.0,0.09470404984423676,1520.0,0.0,4.0,47417.0,88.0,18.0,2.954330218068536,369.0,65.0,15437.0,613.0,0.0,0.0018069661661162689,0.0,1.0,0.9618068535825545,0.038193146417445485,0.0
2025-02-11 14:23:30,16181.0,0.0922069093381126,1492.0,0.0,5.0,45946.0,88.0,19.0,2.8395031209443173,369.0,65.0,15600.0,581.0,0.0,0.001792336217552534,0.0,1.0,0.9640936901303998,0.035906309869600146,0.0
2025-02-11 14:24:00,16380.0,0.09371184371184371,1535.0,0.0,3.0,51252.0,88.0,18.0,3.128937728937729,369.0,69.0,15715.0,665.0,0.0,0.001770559863239514,0.0,1.0,0.9594017094017094,0.0405982905982906,0.0
2025-02-11 14:24:30,16312.0,0.09085335948994605,1482.0,0.0,3.0,46543.0,88.0,15.0,2.853298185384993,369.0,69.0,15733.0,579.0,0.0,0.0017779412666298817,0.0,1.0,0.9645046591466405,0.03549534085335949,0.0
2025-02-11 14:25:00,15925.0,0.09839874411302983,1567.0,0.0,3.0,48321.0,88.0,19.0,3.0342857142857143,369.0,67.0,15300.0,625.0,0.0,0.00182115046470736,0.0,1.0,0.9607535321821036,0.03924646781789639,0.0
2025-02-11 14:25:30,15445.0,0.09653609582389122,1491.0,0.0,6.0,44822.0,88.0,15.0,2.902039494982195,369.0,62.0,14885.0,560.0,0.0,0.0018777518777518777,0.0,1.0,0.9637423114276464,0.036257688572353515,0.0
2025-02-11 14:26:00,16027.0,0.09515193111624135,1525.0,0.0,5.0,48683.0,88.0,17.0,3.037561614775067,369.0,62.0,15408.0,619.0,0.0,0.0018095594658679645,0.0,1.0,0.9613776751731453,0.03862232482685468,0.0
2025-02-11 14:26:30,16113.0,0.08955501768758145,1443.0,0.0,4.0,46700.0,88.0,20.0,2.8982808912058586,369.0,65.0,15528.0,585.0,0.0,0.0017999006951340615,0.0,1.0,0.9636939117482778,0.03630608825172221,0.0
2025-02-11 14:27:00,16351.0,0.09479542535624733,1550.0,0.0,5.0,49972.0,88.0,18.0,3.056204513485414,369.0,65.0,15717.0,634.0,0.0,0.0017737003058103976,0.0,1.0,0.9612256131123479,0.03877438688765213,0.0
2025-02-11 14:27:30,15806.0,0.0923067189674807,1459.0,0.0,3.0,46249.0,88.0,15.0,2.926040744021258,369.0,66.0,15216.0,590.0,0.0,0.001834862385321101,0.0,1.0,0.9626724028849803,0.037327597115019616,0.0
2025-02-11 14:28:00,16476.0,0.0959577567370721,1581.0,0.0,5.0,45157.0,88.0,20.0,2.740774459820345,369.0,64.0,15887.0,589.0,0.0,0.0017602427921092564,0.0,1.0,0.9642510318038359,0.03574896819616412,0.0
2025-02-11 14:28:30,16077.0,0.09261678173788643,1489.0,0.0,3.0,49612.0,88.0,16.0,3.0858991105305718,369.0,68.0,15459.0,618.0,0.0,0.0018039313262005474,0.0,1.0,0.9615599925359208,0.03844000746407912,0.0
2025-02-11 14:29:00,16096.0,0.09145129224652088,1472.0,0.0,3.0,51675.0,88.0,15.0,3.210424950298211,369.0,66.0,15442.0,654.0,0.0,0.0018018018018018018,0.0,1.0,0.9593687872763419,0.04063121272365805,0.0
2025-02-11 14:29:30,16302.0,0.0898662740768004,1465.0,0.0,2.0,39964.0,88.0,14.0,2.4514783462151883,369.0,70.0,15800.0,502.0,0.0,0.0017790319612293725,0.0,1.0,0.9692062323641271,0.0307937676358729,0.0
2025-02-11 14:30:00,15998.0,0.10001250156269534,1600.0,0.0,3.0,51529.0,88.0,18.0,3.2209651206400802,369.0,67.0,15343.0,655.0,0.0,0.001812839907482653,0.0,1.0,0.9590573821727716,0.040942617827228404,0.0
2025-02-11 14:30:30,15829.0,0.09343609830058752,1479.0,0.0,5.0,41574.0,88.0,16.0,2.626445132352012,369.0,65.0,15295.0,534.0,0.0,0.0018321961081627495,0.0,1.0,0.9662644513235201,0.033735548676479876,0.0
2025-02-11 14:31:00,16551.0,0.09534167119811492,1578.0,0.0,5.0,49652.0,88.0,17.0,2.9999395806899884,369.0,65.0,15907.0,644.0,0.0,0.0017522658610271903,0.0,1.0,0.9610899643526071,0.038910035647392906,0.0
2025-02-11 14:31:30,16061.0,0.09744100616399975,1565.0,0.0,3.0,46064.0,88.0,15.0,2.868065500280182,369.0,63.0,15477.0,584.0,0.0,0.0018057285180572852,0.0,1.0,0.9636386277317727,0.03636137226822738,0.0
2025-02-11 14:32:00,15796.0,0.09464421372499367,1495.0,0.0,5.0,50569.0,88.0,17.0,3.201380096226893,369.0,61.0,15145.0,651.0,0.0,0.0018360240582462805,0.0,1.0,0.9587870346923272,0.04121296530767283,0.0
2025-02-11 14:32:30,15837.0,0.0969249226494917,1535.0,0.0,4.0,45405.0,88.0,15.0,2.867020268990339,369.0,67.0,15270.0,567.0,0.0,0.001831270522859308,0.0,1.0,0.9641977647281682,0.03580223527183179,0.0
2025-02-11 14:33:00,16589.0,0.0947615890047622,1572.0,0.0,6.0,48309.0,88.0,16.0,2.912110434625354,369.0,65.0,15968.0,621.0,0.0,0.0017482517482517483,0.0,1.0,0.9625655554885768,0.037434444511423234,0.0
2025-02-11 14:33:30,16166.0,0.09124087591240876,1475.0,0.0,2.0,46656.0,88.0,17.0,2.8860571569961646,369.0,65.0,15580.0,586.0,0.0,0.0017939993813795236,0.0,1.0,0.9637510825188668,0.03624891748113324,0.0
2025-02-11 14:34:00,16498.0,0.09734513274336283,1606.0,0.0,5.0,49485.0,88.0,16.0,2.999454479330828,369.0,66.0,15873.0,625.0,0.0,0.0017578953749166515,0.0,1.0,0.9621166201963874,0.03788337980361256,0.0
2025-02-11 14:34:30,16559.0,0.09740926384443505,1613.0,0.0,2.0,46267.0,88.0,15.0,2.7940696901986835,369.0,67.0,15977.0,582.0,0.0,0.0017514192535330354,0.0,1.0,0.9648529500573706,0.035147049942629384,0.0
2025-02-11 14:35:00,16727.0,0.096191785735637,1609.0,0.0,5.0,51020.0,88.0,18.0,3.0501584264960844,369.0,67.0,16089.0,638.0,0.0,0.0017338275738371398,0.0,1.0,0.961858073772942,0.03814192622705805,0.0
2025-02-11 14:35:30,15913.0,0.09105762584050776,1449.0,0.0,2.0,44592.0,88.0,13.0,2.802237164582417,369.0,67.0,15354.0,559.0,0.0,0.0018225238813474108,0.0,1.0,0.9648714887199146,0.03512851128008546,0.0
2025-02-11 14:36:00,16263.0,0.09272581934452438,1508.0,0.0,2.0,45616.0,88.0,18.0,2.8048945459017403,369.0,66.0,15671.0,592.0,0.0,0.0017832984872709384,0.0,1.0,0.9635983520875607,0.03640164791243928,0.0
2025-02-11 14:36:30,16376.0,0.08848314606741572,1449.0,0.0,3.0,47311.0,88.0,12.0,2.889044943820225,369.0,67.0,15781.0,595.0,0.0,0.0017709923664122138,0.0,1.0,0.9636663409868099,0.03633365901319004,0.0
2025-02-11 14:37:00,16074.0,0.10146820953091949,1631.0,0.0,2.0,47640.0,88.0,13.0,2.963792459873087,369.0,69.0,15471.0,603.0,0.0,0.0018042680271262365,0.0,1.0,0.9624860022396416,0.037513997760358346,0.0
2025-02-11 14:37:30,16352.0,0.09448385518590999,1545.0,0.0,3.0,45701.0,88.0,14.0,2.7948263209393347,369.0,69.0,15772.0,580.0,0.0,0.0017735918292459177,0.0,1.0,0.9645303326810176,0.035469667318982386,0.0
2025-02-11 14:38:00,16103.0,0.09110103707383717,1467.0,0.0,5.0,46306.0,88.0,18.0,2.8756132397689873,369.0,64.0,15500.0,603.0,0.0,0.0018010185070177617,0.0,1.0,0.9625535614481774,0.03744643855182264,0.0
2025-02-11 14:38:30,16067.0,0.09379473454907575,1507.0,0.0,2.0,44313.0,88.0,14.0,2.7580133192257423,369.0,65.0,15514.0,553.0,0.0,0.0018050541516245488,0.0,1.0,0.9655816269372005,0.034418373062799525,0.0
2025-02-11 14:39:00,16389.0,0.0932332662151443,1528.0,0.0,5.0,54357.0,88.0,18.0,3.316675819146989,369.0,66.0,15699.0,690.0,0.0,0.001769587503051013,0.0,1.0,0.9578985905180304,0.042101409481969616,0.0
2025-02-11 14:39:30,16222.0,0.09400813709776847,1525.0,0.0,5.0,44561.0,88.0,19.0,2.7469485883368265,369.0,68.0,15661.0,561.0,0.0,0.0017878059305838111,0.0,1.0,0.965417334484034,0.03458266551596597,0.0
2025-02-11 14:40:00,16045.0,0.10040511062636336,1611.0,0.0,3.0,48859.0,88.0,15.0,3.045123091305703,369.0,63.0,15415.0,630.0,0.0,0.0018075292944402892,0.0,1.0,0.9607354315986288,0.039264568401371144,0.0
2025-02-11 14:40:30,16085.0,0.09393845197388871,1511.0,0.0,2.0,43275.0,88.0,14.0,2.690394777743239,369.0,68.0,15542.0,543.0,0.0,0.0018030340711265853,0.0,1.0,0.966241840223811,0.033758159776189,0.0
2025-02-11 14:41:00,16588.0,0.09760067518688208,1619.0,0.0,3.0,52182.0,88.0,17.0,3.14576802507837,369.0,66.0,15923.0,665.0,0.0,0.0017483571471634412,0.0,1.0,0.9599107788762962,0.04008922112370388,0.0
2025-02-11 14:41:30,15784.0,0.09344906234161175,1475.0,0.0,2.0,44189.0,88.0,17.0,2.799607197161683,369.0,66.0,15239.0,545.0,0.0,0.0018374200088703036,0.0,1.0,0.9654713634059807,0.03452863659401926,0.0
2025-02-11 14:42:00,16851.0,0.09536526022194529,1607.0,0.0,3.0,51967.0,88.0,17.0,3.083911934009851,369.0,65.0,16191.0,660.0,0.0,0.0017210682492581602,0.0,1.0,0.9608331849741855,0.03916681502581449,0.0
2025-02-11 14:42:30,15923.0,0.09753187213464799,1553.0,0.0,3.0,47772.0,88.0,21.0,3.0001884067072786,369.0,67.0,15323.0,600.0,0.0,0.0018213792237156137,0.0,1.0,0.9623186585442441,0.03768134145575582,0.0
2025-02-11 14:43:00,16338.0,0.0974415473130126,1592.0,0.0,2.0,52991.0,88.0,18.0,3.2434202472762883,369.0,63.0,15666.0,672.0,0.0,0.0017751117096162087,0.0,1.0,0.9588688946015425,0.04113110539845758,0.0
