window_start,events_count,unique_admins,unique_entities,unique_entity_subtypes,unique_ips,unique_user_agents,unique_hostnames,avg_time_between_events_seconds,min_time_between_events_seconds,max_time_between_events_seconds,failure_count,outside_business_hours_count,first_seen_ip_count,first_seen_user_agent_count,rare_action_count,high_risk_action_count,high_risk_sequence_count,uninstall_flag_count,token_flag_count,api_key_flag_count,config_flag_count,action_center_flag_count,permissions_flag_count,authentication_flag_count,failed_admins_nunique,assets_nunique,entity_count__vulnerability_policy,entity_count__public_api,entity_count__alert_management,entity_count__asset_groups,entity_count__rules,subtype_count__vulnerability_policy_risk_score_change,subtype_count__public_api_authentication_failed,subtype_count__alert_management_update_issue,subtype_count__asset_groups_change,subtype_count__rules_import,user_count__palo_alto_networks,user_count__n_a,user_count__imonsalv_bancolombia_com_co,failure_ratio,outside_business_hours_ratio,high_risk_action_ratio,burstiness_index,events_count_rolling_mean,events_count_rolling_std,failure_count_rolling_mean,failure_count_rolling_std,unique_admins_rolling_mean,unique_admins_rolling_std,unique_ips_rolling_mean,unique_ips_rolling_std,high_risk_action_count_rolling_mean,high_risk_action_count_rolling_std,uninstall_flag_count_rolling_mean,uninstall_flag_count_rolling_std,token_flag_count_rolling_mean,token_flag_count_rolling_std,api_key_flag_count_rolling_mean,api_key_flag_count_rolling_std,events_count_delta_from_rolling_mean,events_count_zscore_like,failure_count_delta_from_rolling_mean,failure_count_zscore_like,unique_admins_delta_from_rolling_mean,unique_admins_zscore_like,unique_ips_delta_from_rolling_mean,unique_ips_zscore_like,high_risk_action_count_delta_from_rolling_mean,high_risk_action_count_zscore_like,uninstall_flag_count_delta_from_rolling_mean,uninstall_flag_count_zscore_like,token_flag_count_delta_from_rolling_mean,token_flag_count_zscore_like,api_key_flag_count_delta_from_rolling_mean,api_key_flag_count_zscore_like
2026-04-21 15:36:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,478.0355635305809,376.0,478.0355635305809,0.5,0.5773502691896257,0.0,0.0,376.0,478.0355635305809,0.0,0.0,0.0,0.0,376.0,478.0355635305809,-376.0,-0.7865523586216333,-376.0,-0.7865523586216333,-0.5,-0.8660254037844387,0.0,0.0,-376.0,-0.7865523586216333,0.0,0.0,0.0,0.0,-376.0,-0.7865523586216333
2026-04-21 15:37:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.75,253.5,126.75,253.5,0.25,0.5,0.0,0.0,126.75,253.5,0.0,0.0,0.0,0.0,126.75,253.5,-126.75,-0.5,-126.75,-0.5,-0.25,-0.5,0.0,0.0,-126.75,-0.5,0.0,0.0,0.0,0.0,-126.75,-0.5
2026-04-21 15:38:00+00:00,1,1,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.0,0.0,0.75,1.5,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:39:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,0.0,0.0,-0.25,-0.5,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:40:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,0.0,0.0,-0.25,-0.5,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:41:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,0.0,0.0,-0.25,-0.5,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:42:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:43:00+00:00,1,1,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.0,0.0,0.75,1.5,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:44:00+00:00,2,1,1,1,0,0,0,36.0,36.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.75,0.9574271077563381,0.0,0.0,0.5,0.5773502691896257,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.3055824196677337,0.0,0.0,0.5,0.8660254037844387,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:45:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9574271077563381,0.0,0.0,0.5,0.5773502691896257,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.7833494518006403,0.0,0.0,-0.5,-0.8660254037844387,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:46:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9574271077563381,0.0,0.0,0.5,0.5773502691896257,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.7833494518006403,0.0,0.0,-0.5,-0.8660254037844387,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:47:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:48:00+00:00,1,1,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.0,0.0,0.75,1.5,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:49:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,0.0,0.0,-0.25,-0.5,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:50:00+00:00,1,1,1,1,1,1,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5773502691896257,0.0,0.0,0.5,0.5773502691896257,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8660254037844387,0.0,0.0,0.5,0.8660254037844387,0.5,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:51:00+00:00,1,1,1,1,1,1,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.75,0.5,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:52:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5773502691896257,0.0,0.0,0.5,0.5773502691896257,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.8660254037844387,0.0,0.0,-0.5,-0.8660254037844387,-0.5,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:53:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5773502691896257,0.0,0.0,0.5,0.5773502691896257,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.8660254037844387,0.0,0.0,-0.5,-0.8660254037844387,-0.5,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:54:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,0.0,0.0,-0.25,-0.5,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:55:00+00:00,1,1,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.0,0.0,0.75,1.5,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:56:00+00:00,1,1,1,1,1,1,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5773502691896257,0.0,0.0,0.5,0.5773502691896257,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8660254037844387,0.0,0.0,0.5,0.8660254037844387,0.5,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:57:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5773502691896257,0.0,0.0,0.5,0.5773502691896257,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.8660254037844387,0.0,0.0,-0.5,-0.8660254037844387,-0.5,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:58:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5773502691896257,0.0,0.0,0.5,0.5773502691896257,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.8660254037844387,0.0,0.0,-0.5,-0.8660254037844387,-0.5,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 15:59:00+00:00,2,2,2,2,2,2,0,9.0,9.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.75,0.9574271077563381,0.0,0.0,0.75,0.9574271077563381,0.75,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.3055824196677337,0.0,0.0,1.25,1.3055824196677337,1.25,1.3055824196677337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:00:00+00:00,29,2,2,2,1,1,0,0.7142857142857143,0.0,11.0,0,0,0,0,0,5,3,0,0,0,1,0,4,1,0,1,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.1724137931034483,40.6,7.75,14.198004554631378,0.0,0.0,1.0,1.1547005383792515,0.75,0.9574271077563381,1.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.25,1.4966891944733365,0.0,0.0,1.0,0.8660254037844387,0.25,0.26111648393354675,3.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:01:00+00:00,2,2,2,2,2,2,0,4.0,4.0,4.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,8.25,13.865424623862047,0.0,0.0,1.5,1.0,1.25,0.9574271077563381,1.5,2.3804761428476167,0.0,0.0,0.0,0.0,0.0,0.0,-6.25,-0.4507615287341368,0.0,0.0,0.5,0.5,0.75,0.7833494518006403,-0.5,-0.21004201260420147,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:02:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,13.865424623862047,0.0,0.0,1.5,1.0,1.25,0.9574271077563381,1.5,2.3804761428476167,0.0,0.0,0.0,0.0,0.0,0.0,-8.25,-0.5950052179290606,0.0,0.0,-1.5,-1.5,-1.25,-1.3055824196677337,-1.5,-0.6301260378126045,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:03:00+00:00,1,1,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,14.023789311975086,0.0,0.0,1.25,0.9574271077563381,1.0,0.816496580927726,1.75,2.217355782608345,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-0.4991518229686048,0.0,0.0,-0.25,-0.26111648393354675,0.0,0.0,-0.75,-0.338240712601273,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:04:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9574271077563381,0.0,0.0,0.75,0.9574271077563381,0.75,0.9574271077563381,0.5,0.5773502691896261,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.7833494518006403,0.0,0.0,-0.75,-0.7833494518006403,-0.75,-0.7833494518006403,-0.5,-0.8660254037844382,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:05:00+00:00,14,2,2,2,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0,0.0,13.0,0.0,1.0,0.0,0.0,13.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.0,3.75,6.849574196011505,0.0,0.0,0.75,0.9574271077563381,0.5,0.5773502691896257,0.5,0.5773502691896261,0.0,0.0,0.0,0.0,0.0,0.0,10.25,1.496443385629512,0.0,0.0,1.25,1.3055824196677337,0.5,0.8660254037844387,0.5,0.8660254037844382,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:06:00+00:00,60,1,1,1,0,0,0,0.5084745762711864,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,118.0,18.75,28.229712479348184,0.0,0.0,1.0,0.816496580927726,0.5,0.5773502691896257,0.5,0.5773502691896261,0.0,0.0,0.0,0.0,0.0,0.0,41.25,1.4612263596441861,0.0,0.0,0.0,0.0,-0.5,-0.8660254037844387,-0.5,-0.8660254037844382,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:07:00+00:00,96,1,1,1,0,0,0,0.4631578947368421,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,96.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,207.27272727272728,42.5,43.9203825119955,0.0,0.0,1.0,0.816496580927726,0.25,0.49999999999999994,0.25,0.5000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,53.5,1.218113252665505,0.0,0.0,0.0,0.0,-0.25,-0.5000000000000001,-0.25,-0.49999999999999967,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:08:00+00:00,81,1,1,1,0,0,0,0.6,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,81.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,135.0,62.75,35.69663849720307,0.0,0.0,1.25,0.5,0.25,0.49999999999999994,0.25,0.5000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.5112526212077347,0.0,0.0,-0.25,-0.5,-0.25,-0.5000000000000001,-0.25,-0.49999999999999967,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:09:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,42.16930163045151,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.25,-1.4050505393528758,0.0,0.0,-0.75,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:10:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.25,51.46115039522533,0.0,0.0,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.25,-0.8598719550604061,0.0,0.0,-0.5,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:11:00+00:00,2,1,2,2,0,0,0,8.0,8.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,20.75,40.1777301499226,0.0,0.0,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.75,-0.4666764381669809,0.0,0.0,0.5,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:12:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000477,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.49999999999997613,0.0,0.0,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:13:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000477,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.49999999999997613,0.0,0.0,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:14:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0000000000000477,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.49999999999997613,0.0,0.0,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:15:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:16:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:17:00+00:00,1,1,1,1,1,1,0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,0.0,0.0,0.75,1.5,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:18:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,0.0,0.0,-0.25,-0.5,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21 16:19:00+00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,0.0,0.0,-0.25,-0.5,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
